round,home_team,away_team,hm_score,aw_score,score_gap,hm_PWk_lad,aw_PWk_lad,PWk_lad_gap,hm_PWk_perc,aw_PWk_perc,PWk_perc_gap,hm_PWk_pts,aw_PWk_pts,PWk_pts_gap,hm_PWk_pts_stan,aw_PWk_pts_stan,PWk_pts_gap_stan,hm_PY,hm_PY_perc,hm_2PY,hm_2PY_perc,hm_3PY,hm_3PY_perc,hm_4PY,hm_4PY_perc,hm_PY_2PY,hm_PY_3PY,hm_PY_4PY,hm_Pypc_2Pypc,hm_Pypc_3Pypc,hm_Pypc_4Pypc,aw_PY,aw_PY_perc,aw_2PY,aw_2PY_perc,aw_3PY,aw_3PY_perc,aw_4PY,aw_4PY_perc,aw_PY_2PY,aw_PY_3PY,aw_PY_4PY,aw_Pypc_2Pypc,aw_Pypc_3Pypc,aw_Pypc_4Pypc,PY_gap,PY_%_gap,2PY_gap,2PY_%_gap,3PY_gap,3PY_%_gap,4PY_gap,4PY_%_gap,hm_Dr_PY,hm_Dr_2PY,hm_Dr_3py,hm_Dr_4py,hm_Dr_Tot,aw_Dr_PY,aw_Dr_2PY,aw_Dr_3py,aw_Dr_4py,aw_Dr_Tot,Dr_PY_gap,Dr_2PY_gap,Dr_3PY_gap,Dr_4PY_gap,Dr_Tot_gap,hm_Pwk_win,hm_2Pwk_win,hm_3Pwk_win,hm_4Pwk_win,aw_Pwk_win,aw_2Pwk_win,aw_3Pwk_win,aw_4Pwk_win,hm_win_1,hm_win_2,hm_win_3,hm_win_4,aw_win_1,aw_win_2,aw_win_3,aw_win_4,h_win_1_gap,h_win_2_gap,h_win_3_gap,h_win_4_gap,a_win_1_gap,a_win_2_gap,a_win_3_gap,a_win_4_gap,Interstate,PWk_hm,home_win
18,SY,AD,117,65,52,4,7,3,112.4,106.2,6.2,44,38,-6,2.588235294,2.235294118,-0.352941176,1,142.9,4,132.5,3,140.6,7,109.3,-3,-2,-6,10.4,2.3,33.6,10,114.1,11,108.1,2,132.5,14,79.4,-1,8,-4,6,-18.4,34.7,-9,28.8,-7,24.4,1,8.1,-7,29.9,301,382,252,190,1125,250,169,62,251,732,51,213,190,-61,393,0,0,0.333333333,0.5,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
18,CA,NM,54,118,-64,16,8,-8,66.6,103,-36.4,12,36,24,0.705882353,2.117647059,1.411764706,13,89.7,8,106.7,10,108,5,130.9,5,3,8,-17,-18.3,-41.2,6,117,10,119.5,8,112.5,9,101.2,-4,-2,-3,-2.5,4.5,15.8,7,-27.3,-2,-12.8,2,-4.5,-4,29.7,277,268,266,172,983,223,215,373,184,995,54,53,-107,-12,-12,0,0,0,0,1,1,1,0.75,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0
18,GC,WC,83,83,0,17,2,-15,72.7,158.6,-85.9,8,52,44,0.470588235,3.058823529,2.588235294,12,93.7,14,91.7,17,60.8,17,56.3,-2,-5,-5,2,32.9,37.4,9,116.9,13,95.3,5,124.2,4,130.3,-4,4,5,21.6,-7.3,-13.4,3,-23.2,1,-3.6,12,-63.4,13,-74,310,248,217,117,892,264,346,157,186,953,46,-98,60,-69,-61,0,0,0,0.25,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
18,PA,SK,112,49,63,12,13,1,98.6,90.7,7.9,28,24,-4,1.647058824,1.411764706,-0.235294118,5,129.9,7,102.4,14,78.9,16,64.5,-2,-9,-11,27.5,51,65.4,18,60.8,16,82.6,9,123.3,6,112.8,2,9,12,-21.8,-62.5,-52,-13,69.1,-9,19.8,5,-44.4,10,-48.3,113,214,267,217,811,315,277,303,357,1252,-202,-63,-36,-140,-441,1,0.5,0.666666667,0.5,1,0.5,0.333333333,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18,ES,WB,40,127,-87,14,6,-8,79.9,106.8,-26.9,20,40,20,1.176470588,2.352941176,1.176470588,7,106.3,9,107.3,11,100,8,100,-2,-4,-1,-1,6.3,6.3,14,81.9,15,85.1,15,67,10,95.6,-1,-1,4,-3.2,14.9,-13.7,-7,24.4,-6,22.2,-4,33,-2,4.4,163,155,284,216,818,355,210,382,295,1242,-192,-55,-98,-79,-424,0,0,0.333333333,0.25,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18,FR,GW,84,63,21,1,9,8,126.7,101.9,24.8,56,36,-20,3.294117647,2.117647059,-1.176470588,4,130.4,3,134.1,7,115.7,11,83.1,1,-3,-7,-3.7,14.7,47.3,16,76.7,18,51,18,46.2,18,50,-2,-2,-2,25.7,30.5,26.7,-12,53.7,-15,83.1,-11,69.5,-7,33.1,231,218,237,351,1037,484,497,631,1139,2751,-253,-279,-394,-788,-1714,1,1,0.666666667,0.75,0,0.5,0.666666667,0.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
19,AD,RI,88,52,36,9,6,-3,102.2,112.4,-10.2,38,44,6,2.111111111,2.444444444,0.333333333,10,114.1,11,108.1,2,132.5,14,79.4,-1,8,-4,6,-18.4,34.7,8,105.8,5,122.8,12,111.6,12,86.4,3,-4,-4,-17,-5.8,19.4,2,8.3,6,-14.7,-10,20.9,2,-7,250,169,62,251,732,276,213,298,204,991,-26,-44,-236,47,-259,0,0.5,0.666666667,0.5,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
19,CW,CA,105,87,18,11,16,5,111.2,65.2,46,32,12,-20,1.777777778,0.666666667,-1.111111111,11,94.1,6,115,4,116.5,1,167.7,5,7,10,-20.9,-22.4,-73.6,13,89.7,8,106.7,10,108,5,130.9,5,3,8,-17,-18.3,-41.2,-2,4.4,-2,8.3,-6,8.5,-4,36.8,333,267,331,118,1049,277,268,266,172,983,56,-1,65,-54,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19,WB,PA,128,64,64,5,12,7,113.1,102.9,10.2,44,32,-12,2.444444444,1.777777778,-0.666666667,14,81.9,15,85.1,15,67,10,95.6,-1,-1,4,-3.2,14.9,-13.7,5,129.9,7,102.4,14,78.9,16,64.5,-2,-9,-11,27.5,51,65.4,9,-48,8,-17.3,1,-11.9,-6,31.1,355,210,382,295,1242,113,214,267,217,811,242,-4,115,78,431,1,1,0.666666667,0.75,1,1,0.666666667,0.75,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
19,BL,GC,100,114,-14,18,17,-1,62.7,74,-11.3,8,10,2,0.444444444,0.555555556,0.111111111,15,69.3,12,89.6,13,91,15,81,3,2,0,-20.3,-21.7,-11.7,12,93.7,14,91.7,17,60.8,17,56.3,-2,-5,-5,2,32.9,37.4,3,-24.4,-2,-2.1,-4,30.2,-2,24.7,176,514,252,334,1276,310,248,217,117,892,-134,266,35,217,384,0,0,0,0,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,GE,SY,95,63,32,8,4,-4,102.4,115.9,-13.5,38,48,10,2.111111111,2.666666667,0.555555556,3,113.8,2,135.6,6,117.1,2,157.4,1,-3,1,-21.8,-3.3,-43.6,1,142.9,4,132.5,3,140.6,7,109.3,-3,-2,-6,10.4,2.3,33.6,2,-29.1,-2,3.1,3,-23.5,-5,48.1,229,290,115,256,890,301,382,252,190,1125,-72,-92,-137,66,-235,1,1,1,0.75,1,0.5,0.333333333,0.5,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
19,WC,HW,74,88,-14,2,3,1,154.4,164.2,-9.8,54,48,-6,3,2.666666667,-0.333333333,9,116.9,13,95.3,5,124.2,4,130.3,-4,4,5,21.6,-7.3,-13.4,2,140.8,1,135.7,1,154.6,3,144.1,1,1,-1,5.1,-13.8,-3.3,7,-23.9,12,-40.4,4,-30.4,1,-13.8,264,346,157,186,953,170,252,136,199,757,94,94,21,-13,196,1,1,1,1,0,0.5,0.666666667,0.75,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
19,ME,NM,92,127,-35,14,7,-7,80.9,107.2,-26.3,24,40,16,1.333333333,2.222222222,0.888888889,17,68.4,17,54.1,16,67.5,13,85.3,0,1,4,14.3,0.9,-16.9,6,117,10,119.5,8,112.5,9,101.2,-4,-2,-3,-2.5,4.5,15.8,11,-48.6,7,-65.4,8,-45,4,-15.9,360,212,359,158,1089,223,215,373,184,995,137,-3,-14,-26,94,1,0.5,0.666666667,0.5,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0
19,GW,ES,93,61,32,10,15,5,100.3,76.1,24.2,36,20,-16,2,1.111111111,-0.888888889,16,76.7,18,51,18,46.2,18,50,-2,-2,-2,25.7,30.5,26.7,7,106.3,9,107.3,11,100,8,100,-2,-4,-1,-1,6.3,6.3,9,-29.6,9,-56.3,7,-53.8,10,-50,484,497,631,1139,2751,163,155,284,216,818,321,342,347,923,1933,0,0,0.333333333,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19,SK,FR,59,96,-37,13,1,-12,87.4,127.1,-39.7,24,60,36,1.333333333,3.333333333,2,18,60.8,16,82.6,9,123.3,6,112.8,2,9,12,-21.8,-62.5,-52,4,130.4,3,134.1,7,115.7,11,83.1,1,-3,-7,-3.7,14.7,47.3,14,-69.6,13,-51.5,2,7.6,-5,29.7,315,277,303,357,1252,231,218,237,351,1037,84,59,66,6,215,0,0.5,0.333333333,0.25,1,1,1,0.75,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
20,SY,CW,87,76,11,5,11,6,112.4,111.8,0.6,48,36,-12,2.526315789,1.894736842,-0.631578947,1,142.9,4,132.5,3,140.6,7,109.3,-3,-2,-6,10.4,2.3,33.6,11,94.1,6,115,4,116.5,1,167.7,5,7,10,-20.9,-22.4,-73.6,-10,48.8,-2,17.5,-1,24.1,6,-58.4,301,382,252,190,1125,333,267,331,118,1049,-32,115,-79,72,76,0,0.5,0.333333333,0.25,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20,ES,AD,59,171,-112,15,9,-6,75.5,104.5,-29,20,42,22,1.052631579,2.210526316,1.157894737,7,106.3,9,107.3,11,100,8,100,-2,-4,-1,-1,6.3,6.3,10,114.1,11,108.1,2,132.5,14,79.4,-1,8,-4,6,-18.4,34.7,-3,-7.8,-2,-0.8,9,-32.5,-6,20.6,163,155,284,216,818,250,169,62,251,732,-87,-14,222,-35,86,0,0,0,0,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,NM,SK,120,83,37,6,13,7,109,85.9,23.1,44,24,-20,2.315789474,1.263157895,-1.052631579,6,117,10,119.5,8,112.5,9,101.2,-4,-2,-3,-2.5,4.5,15.8,18,60.8,16,82.6,9,123.3,6,112.8,2,9,12,-21.8,-62.5,-52,-12,56.2,-6,36.9,-1,-10.8,3,-11.6,223,215,373,184,995,315,277,303,357,1252,-92,-62,70,-173,-257,1,1,1,1,0,0,0.333333333,0.25,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
20,PA,GW,111,90,21,12,10,-2,98.7,102.4,-3.7,32,40,8,1.684210526,2.105263158,0.421052632,5,129.9,7,102.4,14,78.9,16,64.5,-2,-9,-11,27.5,51,65.4,16,76.7,18,51,18,46.2,18,50,-2,-2,-2,25.7,30.5,26.7,-11,53.2,-11,51.4,-4,32.7,-2,14.5,113,214,267,217,811,484,497,631,1139,2751,-371,-283,-364,-922,-1940,0,0.5,0.666666667,0.5,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20,BL,CA,131,67,64,18,17,-1,64.3,66.2,-1.9,8,12,4,0.421052632,0.631578947,0.210526316,15,69.3,12,89.6,13,91,15,81,3,2,0,-20.3,-21.7,-11.7,13,89.7,8,106.7,10,108,5,130.9,5,3,8,-17,-18.3,-41.2,2,-20.4,4,-17.1,3,-17,10,-49.9,176,514,252,334,1276,277,268,266,172,983,-101,246,-14,162,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20,GE,HW,85,121,-36,8,3,-5,104.6,161.5,-56.9,42,52,10,2.210526316,2.736842105,0.526315789,3,113.8,2,135.6,6,117.1,2,157.4,1,-3,1,-21.8,-3.3,-43.6,2,140.8,1,135.7,1,154.6,3,144.1,1,1,-1,5.1,-13.8,-3.3,1,-27,1,-0.1,5,-37.5,-1,13.3,229,290,115,256,890,170,252,136,199,757,59,38,-21,57,133,1,1,1,1,1,0.5,0.666666667,0.75,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0
20,RI,GC,138,55,83,7,16,9,108.9,76.2,32.7,44,14,-30,2.315789474,0.736842105,-1.578947368,8,105.8,5,122.8,12,111.6,12,86.4,3,-4,-4,-17,-5.8,19.4,12,93.7,14,91.7,17,60.8,17,56.3,-2,-5,-5,2,32.9,37.4,-4,12.1,-9,31.1,-5,50.8,-5,30.1,276,213,298,204,991,310,248,217,117,892,-34,-35,81,87,99,0,0.5,0.333333333,0.5,1,1,0.666666667,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
20,WB,ME,153,55,98,4,14,10,117.1,80.2,36.9,48,24,-24,2.526315789,1.263157895,-1.263157895,14,81.9,15,85.1,15,67,10,95.6,-1,-1,4,-3.2,14.9,-13.7,17,68.4,17,54.1,16,67.5,13,85.3,0,1,4,14.3,0.9,-16.9,-3,13.5,-2,31,-1,-0.5,-3,10.3,355,210,382,295,1242,360,212,359,158,1089,-5,-2,23,137,153,1,1,1,0.75,0,0.5,0.333333333,0.5,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
20,FR,WC,80,104,-24,1,2,1,128.8,149.5,-20.7,64,54,-10,3.368421053,2.842105263,-0.526315789,4,130.4,3,134.1,7,115.7,11,83.1,1,-3,-7,-3.7,14.7,47.3,9,116.9,13,95.3,5,124.2,4,130.3,-4,4,5,21.6,-7.3,-13.4,-5,13.5,-10,38.8,2,-8.5,7,-47.2,231,218,237,351,1037,264,346,157,186,953,-33,-128,80,165,84,1,1,1,1,0,0.5,0.666666667,0.75,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
21,HW,PA,86,108,-22,3,12,9,160.3,100,60.3,56,36,-20,2.8,1.8,-1,2,140.8,1,135.7,1,154.6,3,144.1,1,1,-1,5.1,-13.8,-3.3,5,129.9,7,102.4,14,78.9,16,64.5,-2,-9,-11,27.5,51,65.4,-3,10.9,-6,33.3,-13,75.7,-13,79.6,170,252,136,199,757,113,214,267,217,811,57,38,-131,-18,-54,1,1,0.666666667,0.75,1,0.5,0.666666667,0.75,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21,CW,RI,56,147,-91,11,6,-5,110.4,114.5,-4.1,36,48,12,1.8,2.4,0.6,11,94.1,6,115,4,116.5,1,167.7,5,7,10,-20.9,-22.4,-73.6,8,105.8,5,122.8,12,111.6,12,86.4,3,-4,-4,-17,-5.8,19.4,3,-11.7,1,-7.8,-8,4.9,-11,81.3,333,267,331,118,1049,276,213,298,204,991,57,54,33,-86,58,0,0.5,0.333333333,0.25,1,0.5,0.666666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,GW,SY,44,133,-89,10,5,-5,100.9,112.5,-11.6,40,52,12,2,2.6,0.6,16,76.7,18,51,18,46.2,18,50,-2,-2,-2,25.7,30.5,26.7,1,142.9,4,132.5,3,140.6,7,109.3,-3,-2,-6,10.4,2.3,33.6,15,-66.2,14,-81.5,15,-94.4,11,-59.3,484,497,631,1139,2751,301,382,252,190,1125,183,115,379,949,1626,0,0.5,0.333333333,0.25,1,0.5,0.666666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,GC,ES,97,95,2,16,15,-1,73.6,71.8,1.8,14,20,6,0.7,1,0.3,12,93.7,14,91.7,17,60.8,17,56.3,-2,-5,-5,2,32.9,37.4,7,106.3,9,107.3,11,100,8,100,-2,-4,-1,-1,6.3,6.3,5,-12.6,5,-15.6,6,-39.2,9,-43.7,310,248,217,117,892,163,155,284,216,818,147,93,-67,-99,74,0,0.5,0.666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,SK,GE,97,97,0,13,9,-4,84.8,101.9,-17.1,24,42,18,1.2,2.1,0.9,18,60.8,16,82.6,9,123.3,6,112.8,2,9,12,-21.8,-62.5,-52,3,113.8,2,135.6,6,117.1,2,157.4,1,-3,1,-21.8,-3.3,-43.6,15,-53,14,-53,3,6.2,4,-44.6,315,277,303,357,1252,229,290,115,256,890,86,-13,188,101,362,0,0,0,0.25,0,0.5,0.666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,AD,BL,131,44,87,8,17,9,111.4,68.8,42.6,46,12,-34,2.3,0.6,-1.7,10,114.1,11,108.1,2,132.5,14,79.4,-1,8,-4,6,-18.4,34.7,15,69.3,12,89.6,13,91,15,81,3,2,0,-20.3,-21.7,-11.7,-5,44.8,-1,18.5,-11,41.5,-1,-1.6,250,169,62,251,732,176,514,252,334,1276,74,-345,-190,-83,-544,1,1,0.666666667,0.75,1,0.5,0.333333333,0.25,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
21,NM,FR,94,83,11,7,1,-6,110.8,124.7,-13.9,48,64,16,2.4,3.2,0.8,6,117,10,119.5,8,112.5,9,101.2,-4,-2,-3,-2.5,4.5,15.8,4,130.4,3,134.1,7,115.7,11,83.1,1,-3,-7,-3.7,14.7,47.3,2,-13.4,7,-14.6,1,-3.2,-2,18.1,223,215,373,184,995,231,218,237,351,1037,-8,-3,136,-167,-42,1,1,1,1,0,0.5,0.666666667,0.75,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
21,CA,ME,78,55,23,18,14,-4,65.2,76.4,-11.2,12,24,12,0.6,1.2,0.6,13,89.7,8,106.7,10,108,5,130.9,5,3,8,-17,-18.3,-41.2,17,68.4,17,54.1,16,67.5,13,85.3,0,1,4,14.3,0.9,-16.9,-4,21.3,-9,52.6,-6,40.5,-8,45.6,277,268,266,172,983,360,212,359,158,1089,-83,56,-93,14,-106,0,0,0,0,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,WC,WB,162,85,77,2,4,2,148.3,123.2,25.1,58,52,-6,2.9,2.6,-0.3,9,116.9,13,95.3,5,124.2,4,130.3,-4,4,5,21.6,-7.3,-13.4,14,81.9,15,85.1,15,67,10,95.6,-1,-1,4,-3.2,14.9,-13.7,-5,35,-2,10.2,-10,57.2,-6,34.7,264,346,157,186,953,355,210,382,295,1242,-91,136,-225,-109,-289,1,0.5,0.666666667,0.75,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1
22,GE,CW,62,110,-48,9,12,3,101.8,104.2,-2.4,44,36,-8,2.095238095,1.714285714,-0.380952381,3,113.8,2,135.6,6,117.1,2,157.4,1,-3,1,-21.8,-3.3,-43.6,11,94.1,6,115,4,116.5,1,167.7,5,7,10,-20.9,-22.4,-73.6,-8,19.7,-4,20.6,2,0.6,1,-10.3,229,290,115,256,890,333,267,331,118,1049,-104,23,-216,138,-159,1,0.5,0.666666667,0.75,0,0,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,GW,CA,132,51,81,11,17,6,95.7,67.2,28.5,40,16,-24,1.904761905,0.761904762,-1.142857143,16,76.7,18,51,18,46.2,18,50,-2,-2,-2,25.7,30.5,26.7,13,89.7,8,106.7,10,108,5,130.9,5,3,8,-17,-18.3,-41.2,3,-13,10,-55.7,8,-61.8,13,-80.9,484,497,631,1139,2751,277,268,266,172,983,207,229,365,967,1768,0,0,0.333333333,0.25,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
22,HW,BL,134,62,72,3,18,15,154.2,66.6,87.6,56,12,-44,2.666666667,0.571428571,-2.095238095,2,140.8,1,135.7,1,154.6,3,144.1,1,1,-1,5.1,-13.8,-3.3,15,69.3,12,89.6,13,91,15,81,3,2,0,-20.3,-21.7,-11.7,-13,71.5,-11,46.1,-12,63.6,-12,63.1,170,252,136,199,757,176,514,252,334,1276,-6,-262,-116,-135,-519,0,0.5,0.666666667,0.5,0,0.5,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
22,NM,WB,73,96,-23,7,6,-1,110.9,116.1,-5.2,52,52,0,2.476190476,2.476190476,0,6,117,10,119.5,8,112.5,9,101.2,-4,-2,-3,-2.5,4.5,15.8,14,81.9,15,85.1,15,67,10,95.6,-1,-1,4,-3.2,14.9,-13.7,-8,35.1,-5,34.4,-7,45.5,-1,5.6,223,215,373,184,995,355,210,382,295,1242,-132,5,-9,-111,-247,1,1,1,1,0,0.5,0.666666667,0.75,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
22,ES,RI,47,74,-27,15,5,-10,73.1,120.2,-47.1,20,52,32,0.952380952,2.476190476,1.523809524,7,106.3,9,107.3,11,100,8,100,-2,-4,-1,-1,6.3,6.3,8,105.8,5,122.8,12,111.6,12,86.4,3,-4,-4,-17,-5.8,19.4,-1,0.5,4,-15.5,-1,-11.6,-4,13.6,163,155,284,216,818,276,213,298,204,991,-113,-58,-14,12,-173,0,0,0,0,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
22,GC,PA,51,88,-37,16,10,-6,75,101.2,-26.2,18,40,22,0.857142857,1.904761905,1.047619048,12,93.7,14,91.7,17,60.8,17,56.3,-2,-5,-5,2,32.9,37.4,5,129.9,7,102.4,14,78.9,16,64.5,-2,-9,-11,27.5,51,65.4,7,-36.2,7,-10.7,3,-18.1,1,-8.2,310,248,217,117,892,113,214,267,217,811,197,34,-50,-100,81,1,0.5,0.666666667,0.75,1,1,0.666666667,0.75,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
22,AD,WC,126,69,57,8,2,-6,116.4,150.8,-34.4,50,62,12,2.380952381,2.952380952,0.571428571,10,114.1,11,108.1,2,132.5,14,79.4,-1,8,-4,6,-18.4,34.7,9,116.9,13,95.3,5,124.2,4,130.3,-4,4,5,21.6,-7.3,-13.4,1,-2.8,-2,12.8,-3,8.3,10,-50.9,250,169,62,251,732,264,346,157,186,953,-14,-177,-95,65,-221,1,1,1,0.75,1,1,0.666666667,0.75,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1
22,SK,SY,38,135,-97,13,4,-9,85.5,118.2,-32.7,26,56,30,1.238095238,2.666666667,1.428571429,18,60.8,16,82.6,9,123.3,6,112.8,2,9,12,-21.8,-62.5,-52,1,142.9,4,132.5,3,140.6,7,109.3,-3,-2,-6,10.4,2.3,33.6,17,-82.1,12,-49.9,6,-17.3,-1,3.5,315,277,303,357,1252,301,382,252,190,1125,14,-105,51,167,127,1,0.5,0.333333333,0.25,1,1,0.666666667,0.75,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
22,FR,ME,108,54,54,1,14,13,122.2,76.2,46,64,24,-40,3.047619048,1.142857143,-1.904761905,4,130.4,3,134.1,7,115.7,11,83.1,1,-3,-7,-3.7,14.7,47.3,17,68.4,17,54.1,16,67.5,13,85.3,0,1,4,14.3,0.9,-16.9,-13,62,-14,80,-9,48.2,-2,-2.2,231,218,237,351,1037,360,212,359,158,1089,-129,6,-122,193,-52,0,0,0.333333333,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23,RI,NM,108,67,41,5,8,3,121.4,109.1,12.3,56,52,-4,2.545454545,2.363636364,-0.181818182,8,105.8,5,122.8,12,111.6,12,86.4,3,-4,-4,-17,-5.8,19.4,6,117,10,119.5,8,112.5,9,101.2,-4,-2,-3,-2.5,4.5,15.8,2,-11.2,-5,3.3,4,-0.9,3,-14.8,276,213,298,204,991,223,215,373,184,995,53,-2,-75,20,-4,1,1,1,0.75,0,0.5,0.666666667,0.75,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
23,GE,AD,119,80,39,11,7,-4,98.9,119.1,-20.2,44,54,10,2,2.454545455,0.454545455,3,113.8,2,135.6,6,117.1,2,157.4,1,-3,1,-21.8,-3.3,-43.6,10,114.1,11,108.1,2,132.5,14,79.4,-1,8,-4,6,-18.4,34.7,-7,-0.3,-9,27.5,4,-15.4,-12,78,229,290,115,256,890,250,169,62,251,732,-21,121,53,5,158,0,0.5,0.333333333,0.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
23,BL,WB,130,122,8,18,6,-12,65.3,116.8,-51.5,12,56,44,0.545454545,2.545454545,2,15,69.3,12,89.6,13,91,15,81,3,2,0,-20.3,-21.7,-11.7,14,81.9,15,85.1,15,67,10,95.6,-1,-1,4,-3.2,14.9,-13.7,1,-12.6,-3,4.5,-2,24,5,-14.6,176,514,252,334,1276,355,210,382,295,1242,-179,304,-130,39,34,0,0,0.333333333,0.25,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
23,PA,FR,122,53,69,9,1,-8,103.2,125.1,-21.9,44,68,24,2,3.090909091,1.090909091,5,129.9,7,102.4,14,78.9,16,64.5,-2,-9,-11,27.5,51,65.4,4,130.4,3,134.1,7,115.7,11,83.1,1,-3,-7,-3.7,14.7,47.3,1,-0.5,4,-31.7,7,-36.8,5,-18.6,113,214,267,217,811,231,218,237,351,1037,-118,-4,30,-134,-226,1,1,1,0.75,1,0.5,0.333333333,0.5,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
23,HW,CA,113,56,57,3,17,14,156.8,65.6,91.2,60,16,-44,2.727272727,0.727272727,-2,2,140.8,1,135.7,1,154.6,3,144.1,1,1,-1,5.1,-13.8,-3.3,13,89.7,8,106.7,10,108,5,130.9,5,3,8,-17,-18.3,-41.2,-11,51.1,-7,29,-9,46.6,-2,13.2,170,252,136,199,757,277,268,266,172,983,-107,-16,-130,27,-226,1,0.5,0.666666667,0.75,0,0.5,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23,SY,GC,127,64,63,4,16,12,124.1,74.3,49.8,60,18,-42,2.727272727,0.818181818,-1.909090909,1,142.9,4,132.5,3,140.6,7,109.3,-3,-2,-6,10.4,2.3,33.6,12,93.7,14,91.7,17,60.8,17,56.3,-2,-5,-5,2,32.9,37.4,-11,49.2,-10,40.8,-14,79.8,-10,53,301,382,252,190,1125,310,248,217,117,892,-9,134,35,73,233,1,1,1,0.75,0,0.5,0.333333333,0.5,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
